order_id,order_date,order_month,order_quarter,order_year,customer_id,gender,age,city,state,membership_tier,product_id,product_name,category,sub_category,brand,color,size,mrp,discount_percent,selling_price,quantity,total_amount,payment_mode,order_channel,order_status,delivery_days,rating
MYN106110,2024-02-15,February,Q1,2024,CUST01854,Male,34,Nagpur,Maharashtra,Insider,P71974,Maybelline Solid Lipstick,Beauty,Makeup,Maybelline,White,M,1039.0,10,935.1,2,1870.2,UPI,Mobile App,Delivered,4,5.0
MYN106111,2024-11-16,November,Q4,2024,CUST01662,Male,36,Nagpur,Maharashtra,Non-Member,P53554,Zara Relaxed Fit Jeans,Women,Bottomwear,Zara,Navy,L,5599.0,10,5039.1,1,5039.1,Net Banking,Mobile App,Delivered,3,3.0
MYN106112,2023-04-11,April,Q2,2023,CUST01734,Female,43,Visakhapatnam,Andhra Pradesh,Insider Gold,P72728,Mothercare Formal Boxers Pack,Kids,Innerwear,Mothercare,White,XS,3579.0,10,3221.1,1,3221.1,Credit Card,Website,Delivered,6,5.0
MYN106113,2025-05-22,May,Q2,2025,CUST01222,Male,28,Nagpur,Maharashtra,Non-Member,P24647,Nykaa Graphic Body Mist,Beauty,Fragrance,Nykaa,Pink,S,1379.0,20,1103.2,1,1103.2,Cash on Delivery,Mobile App,Delivered,6,5.0
MYN106114,2023-07-07,July,Q3,2023,CUST01712,Male,40,Guwahati,Assam,Non-Member,P72742,Vero Moda Regular Fit Kurta,Women,Topwear,Vero Moda,Grey,S,2299.0,20,1839.2,1,1839.2,UPI,Website,Delivered,2,5.0
MYN106115,2025-03-13,March,Q1,2025,CUST02462,Male,24,Hyderabad,Telangana,Non-Member,P90510,AND Printed Watch,Women,Accessories,AND,Orange,L,2609.0,10,2348.1,1,2348.1,Debit Card,Mobile Web,Delivered,5,5.0
MYN106116,2023-06-15,June,Q2,2023,CUST01165,Male,52,Ahmedabad,Gujarat,Non-Member,P55566,Lakme Relaxed Fit Shampoo,Beauty,Haircare,Lakme,White,XXL,1239.0,0,1239.0,2,2478.0,Debit Card,Mobile App,Delivered,9,5.0
MYN106117,2025-01-08,January,Q1,2025,CUST01602,Male,39,Chandigarh,Chandigarh,Insider,P94539,Roadster Floral Skirt,Men,Bottomwear,Roadster,Black,XS,1369.0,30,958.3,1,958.3,UPI,Mobile Web,Delivered,2,4.0
MYN106118,2024-01-21,January,Q1,2024,CUST01326,Male,24,Lucknow,Uttar Pradesh,Non-Member,P98934,Allen Solly Junior Checked Puzzle,Kids,Toys,Allen Solly Junior,Grey,S,4919.0,30,3443.3,2,6886.6,Net Banking,Mobile App,Delivered,9,2.0
MYN106119,2025-04-19,April,Q2,2025,CUST00069,Female,45,Surat,Gujarat,Non-Member,P63510,Levis Relaxed Fit Watch,Men,Accessories,Levis,Red,XL,379.0,0,379.0,2,758.0,UPI,Mobile App,Delivered,8,5.0
MYN106120,2024-04-23,April,Q2,2024,CUST00600,Female,51,Indore,Madhya Pradesh,Insider,P37184,Only Oversized Necklace Set,Women,Jewellery,Only,Black,XS,3069.0,0,3069.0,1,3069.0,Credit Card,Mobile Web,Delivered,6,4.0
MYN106121,2024-02-10,February,Q1,2024,CUST00689,Male,29,Visakhapatnam,Andhra Pradesh,Non-Member,P14523,HRX Kids Oversized Skirt,Kids,Bottomwear,HRX Kids,Blue,XXL,2289.0,10,2060.1,1,2060.1,Cash on Delivery,Mobile App,Delivered,5,5.0
MYN106122,2024-02-10,February,Q1,2024,CUST01123,Female,21,Bengaluru,Karnataka,Insider,P55019,Story@Home Regular Fit Storage Container Set,Home & Living,Kitchen,Story@Home,Navy,XS,3479.0,60,1391.6,1,1391.6,UPI,Mobile App,Delivered,6,2.0
MYN106123,2024-10-07,October,Q4,2024,CUST01115,Female,29,Kochi,Kerala,Insider Gold,P17817,Mamaearth Checked Sunscreen,Beauty,Skincare,Mamaearth,Pink,L,2019.0,20,1615.2,1,1615.2,Credit Card,Website,Delivered,2,5.0
MYN106124,2023-01-03,January,Q1,2023,CUST01946,Female,52,Lucknow,Uttar Pradesh,Insider,P92767,Puma Printed Wallet,Men,Accessories,Puma,Multicolor,M,1869.0,30,1308.3,1,1308.3,Credit Card,Mobile App,Delivered,2,4.0
MYN106125,2023-11-05,November,Q4,2023,CUST00055,Male,31,Kolkata,West Bengal,Insider,P82951,W Oversized Bra,Women,Lingerie,W,Yellow,L,2619.0,60,1047.6,2,2095.2,Credit Card,Mobile Web,Delivered,8,5.0
MYN106126,2023-12-27,December,Q4,2023,CUST00680,Male,30,Lucknow,Uttar Pradesh,Insider,P34191,Maybelline Slim Fit Hair Oil,Beauty,Haircare,Maybelline,Red,L,1169.0,60,467.6,1,467.6,Cash on Delivery,Mobile App,Cancelled,4,4.0
MYN106127,2024-03-05,March,Q1,2024,CUST01678,Male,30,Lucknow,Uttar Pradesh,Insider,P65414,Allen Solly Junior Oversized Toy Set,Kids,Toys,Allen Solly Junior,Green,S,4509.0,0,4509.0,1,4509.0,Myntra Wallet,Mobile Web,Delivered,9,4.0
MYN106128,2024-04-03,April,Q2,2024,CUST00355,Male,31,Nagpur,Maharashtra,Non-Member,P70923,Puma Striped Shorts,Men,Bottomwear,Puma,Multicolor,S,1159.0,30,811.3,1,811.3,Net Banking,Mobile Web,Delivered,4,3.0
MYN106129,2023-10-14,October,Q4,2023,CUST00530,Female,42,Coimbatore,Tamil Nadu,Non-Member,P34995,Biba Casual Dupatta Set,Women,Ethnic Wear,Biba,Yellow,L,3719.0,0,3719.0,2,7438.0,Cash on Delivery,Mobile App,Delivered,3,3.0
MYN106130,2024-10-11,October,Q4,2024,CUST01141,Male,46,Hyderabad,Telangana,Insider,P75736,Story@Home Printed Table Lamp,Home & Living,Decor,Story@Home,Maroon,L,1929.0,60,771.6,1,771.6,Debit Card,Mobile App,Delivered,7,5.0
MYN106131,2023-12-15,December,Q4,2023,CUST00930,Female,38,Pune,Maharashtra,Insider,P19779,H&M Embroidered Vest Pack,Men,Innerwear,H&M,Grey,XXL,3039.0,0,3039.0,1,3039.0,UPI,Mobile Web,Delivered,9,3.0
MYN106132,2024-03-31,March,Q1,2024,CUST00332,Male,36,Visakhapatnam,Andhra Pradesh,Insider,P49102,Maybelline Slim Fit Body Lotion,Beauty,Bath & Body,Maybelline,Navy,XL,969.0,60,387.6,1,387.6,UPI,Mobile Web,Delivered,3,2.0
MYN106133,2025-02-24,February,Q1,2025,CUST02450,Female,33,Chennai,Tamil Nadu,Insider,P69376,Mothercare Checked Boots,Kids,Footwear,Mothercare,Grey,9,5599.0,60,2239.6,1,2239.6,Cash on Delivery,Mobile App,Delivered,4,4.0
MYN106134,2024-06-25,June,Q2,2024,CUST00135,Female,17,Bhopal,Madhya Pradesh,Insider,P41166,Louis Philippe Embroidered Sunglasses,Men,Accessories,Louis Philippe,Navy,M,2629.0,20,2103.2,2,4206.4,Net Banking,Mobile App,Delivered,9,5.0
MYN106135,2024-06-16,June,Q2,2024,CUST02136,Male,22,Patna,Bihar,Non-Member,P67115,W Slim Fit Dupatta Set,Women,Ethnic Wear,W,Purple,M,7819.0,30,5473.3,1,5473.3,Credit Card,Mobile App,Delivered,8,2.0
MYN106136,2023-04-30,April,Q2,2023,CUST02167,Female,46,Bengaluru,Karnataka,Insider,P59145,HomeTown Regular Fit Cushion Cover Set,Home & Living,Furnishing,HomeTown,Grey,L,3359.0,0,3359.0,1,3359.0,Myntra Wallet,Mobile Web,Cancelled,9,4.0
MYN106137,2024-10-19,October,Q4,2024,CUST01294,Female,41,Visakhapatnam,Andhra Pradesh,Insider,P86616,US Polo Kids Floral Trousers,Kids,Bottomwear,US Polo Kids,Red,M,4199.0,0,4199.0,1,4199.0,Debit Card,Mobile App,Delivered,9,5.0
MYN106138,2025-07-19,July,Q3,2025,CUST00852,Male,21,Chandigarh,Chandigarh,Non-Member,P82343,Nykaa Relaxed Fit Body Wash,Beauty,Bath & Body,Nykaa,Grey,XL,319.0,0,319.0,1,319.0,Myntra Wallet,Mobile Web,Delivered,8,3.0
MYN106139,2025-07-01,July,Q3,2025,CUST00292,Male,55,Delhi,Delhi,Non-Member,P67330,Puma Embroidered Sandals,Men,Footwear,Puma,Grey,9,4689.0,60,1875.6,1,1875.6,Cash on Delivery,Mobile App,Delivered,4,4.0
MYN106140,2025-12-03,December,Q4,2025,CUST00973,Female,44,Surat,Gujarat,Insider,P19655,Gini and Jony Graphic Toy Set,Kids,Toys,Gini and Jony,Multicolor,XS,2149.0,0,2149.0,1,2149.0,Debit Card,Mobile Web,Delivered,3,4.0
MYN106141,2024-10-30,October,Q4,2024,CUST01500,Female,22,Jaipur,Rajasthan,Non-Member,P17420,Roadster Striped Loafers,Men,Footwear,Roadster,Orange,6,5189.0,10,4670.1,1,4670.1,Debit Card,Website,Delivered,2,4.0
MYN106142,2023-02-26,February,Q1,2023,CUST01101,Female,25,Guwahati,Assam,Insider,P96984,Biba Printed Jacket,Women,Topwear,Biba,Yellow,XXL,1959.0,10,1763.1,1,1763.1,Myntra Wallet,Mobile Web,Pending,6,4.0
MYN106143,2024-11-24,November,Q4,2024,CUST00834,Female,22,Bengaluru,Karnataka,Insider,P57361,Vero Moda Solid Kurta,Women,Topwear,Vero Moda,Pink,M,639.0,30,447.3,1,447.3,Debit Card,Website,Delivered,6,5.0
MYN106144,2024-03-23,March,Q1,2024,CUST02184,Male,31,Patna,Bihar,Insider,P82794,Biba Checked Loafers,Women,Footwear,Biba,Red,11,3769.0,10,3392.1,1,3392.1,UPI,Mobile App,Delivered,9,4.0
MYN106145,2025-08-19,August,Q3,2025,CUST01819,Female,25,Jaipur,Rajasthan,Insider,P84736,H&M Casual Shirt,Women,Topwear,H&M,Green,XS,4999.0,0,4999.0,2,9998.0,Debit Card,Mobile App,Returned,7,4.0
MYN106146,2024-12-18,December,Q4,2024,CUST01286,Female,50,Visakhapatnam,Andhra Pradesh,Insider,P32557,HRX Kids Regular Fit Sandals,Kids,Footwear,HRX Kids,Multicolor,10,509.0,10,458.1,2,916.2,UPI,Mobile App,Delivered,3,5.0
MYN106147,2023-12-27,December,Q4,2023,CUST00169,Female,46,Coimbatore,Tamil Nadu,Insider Gold,P95519,H&M Casual Flip Flops,Men,Footwear,H&M,Multicolor,9,1879.0,10,1691.1,1,1691.1,Credit Card,Mobile App,Delivered,6,5.0
MYN106148,2023-11-28,November,Q4,2023,CUST02066,Male,17,Chennai,Tamil Nadu,Insider,P84928,Levis Printed Trousers,Men,Bottomwear,Levis,Black,XL,2259.0,30,1581.3,1,1581.3,Cash on Delivery,Website,Delivered,9,3.0
MYN106149,2025-06-19,June,Q2,2025,CUST01703,Male,26,Bengaluru,Karnataka,Insider,P69372,Allen Solly Junior Solid Shirt,Kids,Topwear,Allen Solly Junior,Beige,S,5649.0,50,2824.5,1,2824.5,UPI,Website,Delivered,8,3.0
MYN106150,2025-08-22,August,Q3,2025,CUST00736,Male,25,Coimbatore,Tamil Nadu,Insider,P44608,AND Casual Kurta,Women,Topwear,AND,Blue,S,1039.0,40,623.4,1,623.4,UPI,Mobile App,Delivered,2,4.0
MYN106151,2025-06-18,June,Q2,2025,CUST00937,Female,23,Coimbatore,Tamil Nadu,Insider,P19387,HRX Kids Oversized Shorts,Kids,Bottomwear,HRX Kids,Purple,M,2349.0,20,1879.2,1,1879.2,Debit Card,Mobile App,Returned,6,4.0
MYN106152,2023-07-05,July,Q3,2023,CUST02055,Male,47,Ahmedabad,Gujarat,Non-Member,P16714,Gini and Jony Striped Puzzle,Kids,Toys,Gini and Jony,Blue,L,1909.0,10,1718.1,1,1718.1,UPI,Mobile Web,Delivered,8,5.0
MYN106153,2023-09-14,September,Q3,2023,CUST01998,Female,17,Chennai,Tamil Nadu,Non-Member,P16401,Portico Formal Photo Frame,Home & Living,Decor,Portico,Blue,XS,3199.0,20,2559.2,1,2559.2,UPI,Mobile App,Delivered,7,4.0
MYN106154,2023-07-06,July,Q3,2023,CUST01538,Female,50,Chennai,Tamil Nadu,Non-Member,P23361,Bombay Dyeing Checked Rug,Home & Living,Furnishing,Bombay Dyeing,Maroon,M,769.0,10,692.1,1,692.1,Credit Card,Mobile App,Delivered,6,3.0
MYN106155,2024-07-06,July,Q3,2024,CUST00309,Female,22,Visakhapatnam,Andhra Pradesh,Insider Gold,P23631,Zara Checked Bangles,Women,Jewellery,Zara,Maroon,L,659.0,30,461.3,2,922.6,Debit Card,Mobile App,Delivered,6,5.0
MYN106156,2023-11-12,November,Q4,2023,CUST01930,Male,44,Lucknow,Uttar Pradesh,Insider Gold,P85786,Biba Slim Fit Sweater,Women,Winterwear,Biba,Maroon,S,5439.0,30,3807.3,1,3807.3,Credit Card,Mobile App,Returned,4,4.0
MYN106157,2025-12-20,December,Q4,2025,CUST01657,Female,31,Mumbai,Maharashtra,Insider,P88210,HRX Relaxed Fit Dupatta Set,Men,Ethnic Wear,HRX,Blue,XS,1789.0,50,894.5,1,894.5,Debit Card,Mobile App,Cancelled,7,4.0
MYN106158,2025-09-26,September,Q3,2025,CUST00932,Male,29,Mumbai,Maharashtra,Insider Gold,P15367,Maybelline Regular Fit Lipstick,Beauty,Makeup,Maybelline,Multicolor,S,619.0,60,247.6,3,742.8,UPI,Mobile App,Delivered,2,2.0
MYN106159,2025-09-24,September,Q3,2025,CUST01498,Male,22,Coimbatore,Tamil Nadu,Non-Member,P62877,H&M Oversized Camisole,Women,Lingerie,H&M,Green,XXL,1169.0,10,1052.1,1,1052.1,UPI,Mobile App,Cancelled,3,4.0
MYN106160,2025-08-13,August,Q3,2025,CUST02375,Female,17,Guwahati,Assam,Insider,P83639,HRX Kids Slim Fit Lehenga,Kids,Ethnic Wear,HRX Kids,Orange,M,1049.0,30,734.3,1,734.3,Myntra Wallet,Mobile App,Pending,3,4.0
MYN106161,2025-08-09,August,Q3,2025,CUST00926,Male,40,Patna,Bihar,Insider Gold,P97051,Biba Floral Wallet,Women,Accessories,Biba,Orange,XS,1539.0,30,1077.3,3,3231.9,UPI,Mobile App,Delivered,4,5.0
MYN106162,2023-11-18,November,Q4,2023,CUST01030,Male,34,Pune,Maharashtra,Insider,P54630,Only Regular Fit T-Shirt,Women,Topwear,Only,Green,XXL,5999.0,10,5399.1,1,5399.1,UPI,Website,Delivered,4,4.0
MYN106163,2025-12-24,December,Q4,2025,CUST02050,Male,43,Chandigarh,Chandigarh,Insider,P93146,Mamaearth Checked Soap,Beauty,Bath & Body,Mamaearth,Multicolor,XXL,1569.0,0,1569.0,1,1569.0,Cash on Delivery,Mobile App,Delivered,8,4.0
MYN106164,2024-12-04,December,Q4,2024,CUST01879,Female,19,Surat,Gujarat,Insider,P50854,Roadster Relaxed Fit Sneakers,Women,Footwear,Roadster,Blue,10,4699.0,60,1879.6,1,1879.6,Net Banking,Mobile Web,Pending,9,4.0
MYN106165,2025-01-20,January,Q1,2025,CUST00893,Female,33,Kochi,Kerala,Non-Member,P83177,Biba Solid Kurta Set,Women,Ethnic Wear,Biba,White,S,7849.0,10,7064.1,1,7064.1,Credit Card,Mobile App,Delivered,6,3.0
MYN106166,2024-03-08,March,Q1,2024,CUST02537,Female,25,Indore,Madhya Pradesh,Non-Member,P96879,HRX Kids Checked Jacket,Kids,Topwear,HRX Kids,Navy,XXL,4949.0,0,4949.0,3,14847.0,Cash on Delivery,Mobile App,Delivered,4,5.0
MYN106167,2025-09-17,September,Q3,2025,CUST02248,Male,26,Surat,Gujarat,Non-Member,P73904,Campus Oversized Derby Shoes,Footwear,Formal Shoes,Campus,Maroon,8,839.0,20,671.2,3,2013.6,UPI,Mobile Web,Delivered,6,4.0
MYN106168,2025-03-12,March,Q1,2025,CUST00416,Female,26,Nagpur,Maharashtra,Insider,P31845,Mothercare Checked T-Shirt,Kids,Topwear,Mothercare,Multicolor,S,1909.0,30,1336.3,1,1336.3,UPI,Website,Delivered,6,5.0
MYN106169,2023-10-28,October,Q4,2023,CUST02268,Female,19,Surat,Gujarat,Insider,P19626,Zara Regular Fit Jacket,Women,Topwear,Zara,Grey,L,2209.0,0,2209.0,2,4418.0,Cash on Delivery,Mobile App,Delivered,2,5.0
MYN106170,2024-12-07,December,Q4,2024,CUST01610,Female,44,Guwahati,Assam,Insider,P36903,H&M Formal Wallet,Men,Accessories,H&M,Multicolor,S,2869.0,60,1147.6,2,2295.2,UPI,Mobile App,Delivered,8,1.0
MYN106171,2023-02-28,February,Q1,2023,CUST00841,Female,35,Ahmedabad,Gujarat,Insider,P83715,Levis Slim Fit Jeans,Men,Bottomwear,Levis,Blue,XS,5399.0,30,3779.3,1,3779.3,Credit Card,Mobile App,Delivered,9,5.0
MYN106172,2024-09-12,September,Q3,2024,CUST00239,Male,43,Hyderabad,Telangana,Non-Member,P24895,HRX Kids Formal Action Figure,Kids,Toys,HRX Kids,Grey,XS,3319.0,40,1991.4,1,1991.4,Cash on Delivery,Mobile App,Delivered,9,5.0
MYN106173,2023-03-05,March,Q1,2023,CUST02246,Male,31,Pune,Maharashtra,Insider,P21282,HRX Kids Relaxed Fit Action Figure,Kids,Toys,HRX Kids,Pink,M,3259.0,0,3259.0,1,3259.0,UPI,Mobile App,Delivered,5,4.0
MYN106174,2023-02-08,February,Q1,2023,CUST00454,Female,46,Ahmedabad,Gujarat,Non-Member,P59228,W Casual Kurta,Women,Topwear,W,Red,M,5329.0,0,5329.0,3,15987.0,UPI,Mobile App,Returned,5,4.0
MYN106175,2024-10-22,October,Q4,2024,CUST02068,Male,39,Chandigarh,Chandigarh,Non-Member,P84378,W Regular Fit Hoodie,Women,Winterwear,W,Beige,XL,3209.0,40,1925.4,1,1925.4,UPI,Website,Delivered,5,5.0
MYN106176,2023-11-06,November,Q4,2023,CUST01835,Female,17,Lucknow,Uttar Pradesh,Non-Member,P72488,Louis Philippe Relaxed Fit Vest Pack,Men,Innerwear,Louis Philippe,Grey,S,3999.0,30,2799.3,1,2799.3,UPI,Website,Delivered,3,5.0
MYN106177,2024-10-16,October,Q4,2024,CUST00591,Female,47,Mumbai,Maharashtra,Insider,P49678,L'Oreal Formal Conditioner,Beauty,Haircare,L'Oreal,Maroon,XL,1459.0,30,1021.3,1,1021.3,UPI,Mobile App,Delivered,8,5.0
MYN106178,2024-10-04,October,Q4,2024,CUST00611,Female,30,Bengaluru,Karnataka,Insider,P30271,Only Checked Belt,Women,Accessories,Only,Purple,XXL,949.0,10,854.1,2,1708.2,UPI,Mobile App,Delivered,9,5.0
MYN106179,2025-11-14,November,Q4,2025,CUST00831,Female,38,Coimbatore,Tamil Nadu,Insider,P53860,HRX Kids Graphic Boxers Pack,Kids,Innerwear,HRX Kids,Red,L,3879.0,60,1551.6,2,3103.2,Myntra Wallet,Mobile Web,Cancelled,7,4.0
MYN106180,2024-09-17,September,Q3,2024,CUST01154,Female,41,Ahmedabad,Gujarat,Non-Member,P37477,Levis Oversized Boxers Pack,Men,Innerwear,Levis,Orange,XL,2349.0,20,1879.2,1,1879.2,Debit Card,Mobile App,Cancelled,3,4.0
MYN106181,2024-03-11,March,Q1,2024,CUST02330,Female,45,Patna,Bihar,Insider,P10138,HRX Oversized Shorts,Men,Bottomwear,HRX,Navy,XS,3539.0,0,3539.0,1,3539.0,Debit Card,Mobile App,Delivered,9,5.0
MYN106182,2025-01-18,January,Q1,2025,CUST01116,Female,27,Chandigarh,Chandigarh,Insider Gold,P80328,Adidas Oversized Running Shoes,Footwear,Sports Shoes,Adidas,Red,10,4139.0,20,3311.2,1,3311.2,UPI,Mobile App,Delivered,8,5.0
MYN106183,2023-03-22,March,Q1,2023,CUST00561,Female,40,Patna,Bihar,Insider,P59189,Puma Solid Loafers,Men,Footwear,Puma,Green,10,1579.0,10,1421.1,1,1421.1,UPI,Mobile Web,Cancelled,5,4.0
MYN106184,2024-08-19,August,Q3,2024,CUST01807,Male,55,Nagpur,Maharashtra,Non-Member,P22706,Portico Oversized Cookware Set,Home & Living,Kitchen,Portico,Yellow,XL,429.0,10,386.1,1,386.1,Debit Card,Website,Delivered,5,3.0
MYN106185,2023-06-24,June,Q2,2023,CUST02033,Male,24,Delhi,Delhi,Non-Member,P45467,Roadster Striped Skirt,Men,Bottomwear,Roadster,Green,M,489.0,20,391.2,3,1173.6,Cash on Delivery,Mobile App,Delivered,2,4.0
MYN106186,2024-06-22,June,Q2,2024,CUST01392,Female,16,Hyderabad,Telangana,Non-Member,P30097,HRX Kids Floral Saree,Kids,Ethnic Wear,HRX Kids,White,L,7019.0,30,4913.3,1,4913.3,Cash on Delivery,Mobile App,Delivered,7,3.0
MYN106187,2024-04-17,April,Q2,2024,CUST01700,Female,39,Kolkata,West Bengal,Insider,P73559,Nykaa Printed Hair Oil,Beauty,Haircare,Nykaa,Black,XL,439.0,30,307.3,1,307.3,Debit Card,Mobile App,Delivered,7,5.0
MYN106188,2024-10-25,October,Q4,2024,CUST01772,Male,47,Coimbatore,Tamil Nadu,Insider,P17303,Maybelline Striped Serum,Beauty,Skincare,Maybelline,Green,XS,1899.0,60,759.6,1,759.6,Credit Card,Mobile Web,Delivered,9,5.0
MYN106189,2024-01-03,January,Q1,2024,CUST02179,Male,31,Ahmedabad,Gujarat,Non-Member,P86502,HRX Kids Formal Kurta Set,Kids,Ethnic Wear,HRX Kids,Red,M,1529.0,20,1223.2,1,1223.2,Myntra Wallet,Mobile App,Delivered,8,1.0
MYN106190,2023-06-18,June,Q2,2023,CUST00580,Male,17,Jaipur,Rajasthan,Insider Gold,P32180,Van Heusen Oversized Sweater,Men,Winterwear,Van Heusen,Purple,XL,4239.0,30,2967.3,1,2967.3,Credit Card,Mobile App,Delivered,7,3.0
MYN106191,2024-04-13,April,Q2,2024,CUST01360,Female,51,Bhopal,Madhya Pradesh,Insider,P83487,Zara Oversized Lehenga,Women,Ethnic Wear,Zara,Green,S,3389.0,0,3389.0,1,3389.0,Net Banking,Mobile App,Delivered,3,5.0
MYN106192,2024-06-10,June,Q2,2024,CUST00444,Male,26,Surat,Gujarat,Non-Member,P49369,Story@Home Checked Wall Art,Home & Living,Decor,Story@Home,Beige,XL,4199.0,20,3359.2,1,3359.2,Cash on Delivery,Website,Delivered,4,4.0
MYN106193,2023-10-02,October,Q4,2023,CUST01288,Female,44,Guwahati,Assam,Insider Gold,P17986,Spaces Solid Cushion Cover Set,Home & Living,Furnishing,Spaces,Blue,S,1709.0,20,1367.2,1,1367.2,UPI,Mobile Web,Delivered,5,5.0
MYN106194,2024-04-22,April,Q2,2024,CUST02078,Female,39,Patna,Bihar,Non-Member,P27726,Roadster Regular Fit Boots,Men,Footwear,Roadster,Grey,6,989.0,20,791.2,1,791.2,UPI,Mobile App,Delivered,4,3.0
MYN106195,2023-09-22,September,Q3,2023,CUST01218,Male,19,Jaipur,Rajasthan,Non-Member,P99849,Adidas Casual Canvas Shoes,Footwear,Casual Shoes,Adidas,Beige,9,4119.0,10,3707.1,1,3707.1,Cash on Delivery,Website,Delivered,5,5.0
MYN106196,2023-12-04,December,Q4,2023,CUST00263,Female,37,Hyderabad,Telangana,Insider Gold,P87243,Roadster Slim Fit Skirt,Women,Bottomwear,Roadster,Green,M,659.0,30,461.3,1,461.3,Net Banking,Mobile App,Delivered,9,5.0
MYN106197,2024-10-12,October,Q4,2024,CUST00952,Male,18,Mumbai,Maharashtra,Non-Member,P25776,Roadster Slim Fit Trousers,Women,Bottomwear,Roadster,Purple,XXL,4079.0,10,3671.1,1,3671.1,Cash on Delivery,Mobile App,Delivered,4,4.0
MYN106198,2024-01-16,January,Q1,2024,CUST01999,Male,54,Indore,Madhya Pradesh,Insider,P53327,US Polo Kids Oversized Toy Set,Kids,Toys,US Polo Kids,Green,XXL,5419.0,0,5419.0,1,5419.0,UPI,Mobile Web,Delivered,6,3.0
MYN106199,2023-11-06,November,Q4,2023,CUST00940,Male,42,Hyderabad,Telangana,Insider Gold,P45945,Louis Philippe Relaxed Fit Belt,Men,Accessories,Louis Philippe,Red,XS,499.0,50,249.5,1,249.5,Credit Card,Mobile App,Delivered,6,3.0
MYN106200,2024-05-21,May,Q2,2024,CUST02484,Male,20,Pune,Maharashtra,Insider Gold,P45817,Louis Philippe Floral Hoodie,Men,Winterwear,Louis Philippe,Green,M,759.0,60,303.6,1,303.6,Debit Card,Mobile Web,Returned,3,4.0
MYN106201,2023-10-01,October,Q4,2023,CUST00358,Male,37,Bengaluru,Karnataka,Insider,P91979,Vero Moda Oversized Bangles,Women,Jewellery,Vero Moda,Blue,M,1789.0,20,1431.2,1,1431.2,UPI,Website,Delivered,7,5.0
MYN106202,2025-10-08,October,Q4,2025,CUST00306,Female,24,Coimbatore,Tamil Nadu,Insider,P21812,Only Oversized Sneakers,Women,Footwear,Only,Yellow,8,449.0,10,404.1,1,404.1,Net Banking,Mobile App,Cancelled,2,4.0
MYN106203,2024-09-07,September,Q3,2024,CUST01095,Female,46,Kolkata,West Bengal,Insider,P47692,US Polo Assn Formal Sneakers,Men,Footwear,US Polo Assn,Pink,6,1109.0,50,554.5,1,554.5,Credit Card,Mobile App,Delivered,6,5.0
MYN106204,2023-10-10,October,Q4,2023,CUST00082,Female,51,Mumbai,Maharashtra,Insider,P92363,Lakme Regular Fit Shampoo,Beauty,Haircare,Lakme,Red,M,1579.0,40,947.4,1,947.4,Credit Card,Mobile App,Delivered,6,4.0
MYN106205,2024-01-03,January,Q1,2024,CUST00401,Male,53,Surat,Gujarat,Insider,P13327,HRX Kids Striped Vest Pack,Kids,Innerwear,HRX Kids,Green,L,3169.0,20,2535.2,1,2535.2,Cash on Delivery,Mobile App,Delivered,5,3.0
MYN106206,2023-01-26,January,Q1,2023,CUST00914,Female,49,Lucknow,Uttar Pradesh,Insider,P11705,H&M Casual Sweatshirt,Women,Topwear,H&M,Navy,L,3049.0,10,2744.1,1,2744.1,UPI,Website,Delivered,3,3.0
MYN106207,2023-01-31,January,Q1,2023,CUST00527,Female,48,Lucknow,Uttar Pradesh,Non-Member,P76630,Gini and Jony Embroidered Boxers Pack,Kids,Innerwear,Gini and Jony,Maroon,S,3959.0,0,3959.0,1,3959.0,Myntra Wallet,Mobile App,Delivered,3,5.0
MYN106208,2023-09-27,September,Q3,2023,CUST01693,Female,29,Patna,Bihar,Insider,P46833,Mamaearth Solid Body Wash,Beauty,Bath & Body,Mamaearth,Maroon,XL,539.0,20,431.2,1,431.2,UPI,Website,Delivered,6,4.0
MYN106209,2023-01-21,January,Q1,2023,CUST02425,Female,22,Patna,Bihar,Insider,P72096,Allen Solly Junior Graphic Boots,Kids,Footwear,Allen Solly Junior,Yellow,6,4949.0,50,2474.5,2,4949.0,Myntra Wallet,Mobile App,Returned,2,4.0
MYN106210,2024-07-18,July,Q3,2024,CUST01549,Male,42,Kolkata,West Bengal,Non-Member,P63515,HRX Checked Boots,Men,Footwear,HRX,Grey,11,5389.0,30,3772.3,1,3772.3,Credit Card,Website,Delivered,5,5.0
MYN106211,2024-09-09,September,Q3,2024,CUST02033,Male,24,Delhi,Delhi,Non-Member,P20384,W Slim Fit Shorts,Women,Bottomwear,W,Yellow,XS,4459.0,20,3567.2,1,3567.2,Credit Card,Mobile App,Delivered,8,5.0
MYN106212,2024-07-29,July,Q3,2024,CUST02239,Female,41,Guwahati,Assam,Non-Member,P62075,W Embroidered Trousers,Women,Bottomwear,W,Orange,XL,2959.0,40,1775.4,1,1775.4,Net Banking,Mobile App,Cancelled,3,4.0
MYN106213,2023-03-25,March,Q1,2023,CUST01385,Female,47,Kolkata,West Bengal,Non-Member,P80055,H&M Striped Trousers,Women,Bottomwear,H&M,Green,L,1569.0,40,941.4,1,941.4,Net Banking,Mobile App,Delivered,6,3.0
